model,shots,eval_time,f1,accuracy,f1_5_level,accuracy_5_level,ratio_valid_categories,mean_num_tokens,max_num_tokens,eval_speed
deepseek-r1:70b,20,16.274,0.4400213217665354,0.43333333333333335,0.37231719460813817,0.43333333333333335,0.9966666666666667,1175.7066666666667,2584,72.24447994756463
deepseek-r1:70b,30,16.846,0.44069779160167677,0.43166666666666664,0.3656868570388952,0.43166666666666664,0.9883333333333333,1511.2133333333334,2576,89.70754679646998
deepseek-r1:70b,40,16.533,0.4325182422871054,0.43,0.3660952828725122,0.43,0.9966666666666667,1833.6366666666668,3399,110.90767959031432
deepseek-r1:70b,50,15.452,0.4267635054205277,0.4216666666666667,0.37275751186058015,0.4216666666666667,0.9966666666666667,2131.73,3476,137.95819311415997
DeepSeek-R1,0,31.217,0.42773818201737857,0.42,0.3879616985890409,0.42,0.9983333333333333,1006.465,4273,32.240926418297725
DeepSeek-R1,5,33.745,0.438405283768941,0.43166666666666664,0.38309203174582146,0.43166666666666664,0.9983333333333333,1289.8516666666667,4419,38.22348989973823
DeepSeek-R1,10,28.787,0.4601945273906429,0.4533333333333333,0.3993159800144086,0.4533333333333333,0.9983333333333333,1369.3916666666667,3839,47.56979423582404
DeepSeek-R1,20,27.07,0.4344281124506193,0.4266666666666667,0.38305779393218586,0.4266666666666667,0.9966666666666667,1575.8016666666667,4698,58.21210442063786
DeepSeek-R1,30,31.896,0.43315547325970927,0.42833333333333334,0.3740126975414625,0.42833333333333334,0.9983333333333333,1947.57,4492,61.06000752445448
DeepSeek-R1,40,31.899,0.4369473999855194,0.43166666666666664,0.37181668174238314,0.43166666666666664,0.9983333333333333,2231.3216666666667,4663,69.94958044661797
DeepSeek-R1,50,33.693,0.44568850488507117,0.44166666666666665,0.40085136035690944,0.44166666666666665,0.9966666666666667,2561.505,4930,76.02484195530229
GPT-4o-mini,0,1.528,0.3716583285270726,0.3616666666666667,0.2681164592866619,0.3616666666666667,0.985,292.62,340,191.50523560209425
GPT-4o-mini,5,1.337,0.4051950089062814,0.3983333333333333,0.28636755257591545,0.3983333333333333,0.9866666666666667,455.19666666666666,498,340.46123161306406
GPT-4o-mini,10,1.306,0.3887417933775526,0.385,0.27669699305869966,0.385,0.9866666666666667,604.67,642,462.99387442572737
GPT-4o-mini,20,1.295,0.3909643801756225,0.385,0.285395005516788,0.385,0.98,910.2616666666667,962,702.9047619047619
GPT-4o-mini,30,1.284,0.3927153775421944,0.3883333333333333,0.31203434816523745,0.3883333333333333,0.9833333333333333,1237.305,1283,963.6331775700935
GPT-4o-mini,40,1.226,0.3956887175991755,0.39,0.3209598079592768,0.39,0.9883333333333333,1567.7733333333333,1622,1278.7710712343664
GPT-4o-mini,50,1.248,0.39303771546855487,0.39166666666666666,0.2785860600958883,0.39166666666666666,0.9916666666666667,1889.235,1933,1513.8100961538462
GPT-4o,0,1.939,0.4152197848958018,0.405,0.26647642488534196,0.405,0.9683333333333334,296.9433333333333,347,153.14251332301873
GPT-4o,5,1.533,0.44648593089343536,0.43666666666666665,0.2916926399081881,0.43666666666666665,0.9683333333333334,458.44166666666666,522,299.0487062404871
GPT-4o,10,1.43,0.4598816609633973,0.45166666666666666,0.30745073135452694,0.45166666666666666,0.9716666666666667,606.63,653,424.21678321678326
GPT-4o,20,1.545,0.4573166867637274,0.4483333333333333,0.2929549156179455,0.4483333333333333,0.9616666666666667,914.08,973,591.6375404530745
GPT-4o,30,1.651,0.4506138303445344,0.45,0.29754035207586904,0.45,0.9733333333333334,1240.8683333333333,1296,751.5859075307894
GPT-4o,40,1.605,0.43352050604735987,0.4266666666666667,0.3021641172770039,0.4266666666666667,0.965,1571.9166666666667,1615,979.3873312564901
GPT-4o,50,1.636,0.4529556763768355,0.4483333333333333,0.2982980557593059,0.4483333333333333,0.97,1892.9416666666666,1937,1157.0548084759575
