model,shots,eval_time,f1,accuracy,f1_5_level,accuracy_5_level,ratio_valid_categories,mean_num_tokens,max_num_tokens,eval_speed
gpt-4o-mini,30,1.284,0.3927153775421944,0.3883333333333333,0.31203434816523745,0.3883333333333333,0.9833333333333333,1237.305,1283,963.6331775700935
gpt-4o-mini,20,1.295,0.3909643801756225,0.385,0.285395005516788,0.385,0.98,910.2616666666667,962,702.9047619047619
gpt-4o-mini,40,1.226,0.3956887175991755,0.39,0.3209598079592768,0.39,0.9883333333333333,1567.7733333333333,1622,1278.7710712343664
gpt-4o-mini,5,1.337,0.4051950089062814,0.3983333333333333,0.28636755257591545,0.3983333333333333,0.9866666666666667,455.19666666666666,498,340.46123161306406
gpt-4o-mini,0,1.528,0.3716583285270726,0.3616666666666667,0.2681164592866619,0.3616666666666667,0.985,292.62,340,191.50523560209425
gpt-4o-mini,10,1.306,0.3887417933775526,0.385,0.27669699305869966,0.385,0.9866666666666667,604.67,642,462.99387442572737
gpt-4o,40,1.605,0.43352050604735987,0.4266666666666667,0.3021641172770039,0.4266666666666667,0.965,1571.9166666666667,1615,979.3873312564901
gpt-4o,0,1.939,0.4152197848958018,0.405,0.26647642488534196,0.405,0.9683333333333334,296.9433333333333,347,153.14251332301873
gpt-4o,5,1.533,0.44648593089343536,0.43666666666666665,0.2916926399081881,0.43666666666666665,0.9683333333333334,458.44166666666666,522,299.0487062404871
gpt-4o,10,1.43,0.4598816609633973,0.45166666666666666,0.30745073135452694,0.45166666666666666,0.9716666666666667,606.63,653,424.21678321678326
gpt-4o,20,1.545,0.4573166867637274,0.4483333333333333,0.2929549156179455,0.4483333333333333,0.9616666666666667,914.08,973,591.6375404530745
gpt-4o,30,1.651,0.4506138303445344,0.45,0.29754035207586904,0.45,0.9733333333333334,1240.8683333333333,1296,751.5859075307894
gpt-4o,50,1.636,0.4529556763768355,0.4483333333333333,0.2982980557593059,0.4483333333333333,0.97,1892.9416666666666,1937,1157.0548084759575
