model,shots,eval_time,f1,accuracy,f1_5_level,accuracy_5_level,ratio_valid_categories,mean_num_tokens,max_num_tokens,eval_speed
granite3.3:2b(N),0,1.686,0.9266236840249116,0.9038112522686026,0.7405683329271178,0.705989110707804,0.9981851179673321,208.76406533575317,1179,123.82210280886903
granite3.3:2b(N),5,2.123,0.8542754359432628,0.7767695099818511,0.5372290442509244,0.4627949183303085,0.8856624319419237,789.8257713248639,1760,372.0328644959321
granite3.3:2b(N),10,5.531,0.6235224837822944,0.4882032667876588,0.2771260027367315,0.2159709618874773,0.6442831215970961,1073.9637023593466,2045,194.17170536238413
granite3.3:2b(N),20,1.016,0.09574325821117259,0.050816696914700546,0.020906244035314176,0.012704174228675136,0.05807622504537202,1702.874773139746,2664,1676.05784757849
granite3.3:2b(N),30,0.821,0.0,0.0,0.0,0.0,0.0,2257.760435571688,3228,2750.012710805954
granite3.3:2b(N),40,0.836,0.0,0.0,0.0,0.0,0.0,2877.760435571688,3848,3442.297171736469
granite3.3:2b(N),50,0.848,0.0,0.0,0.0,0.0,0.0,3584.760435571688,4555,4227.311834400575
granite3.3:2b(T),0,3.534,0.9204966037585854,0.896551724137931,0.6388393376819343,0.5952813067150635,0.956442831215971,208.7912885662432,1179,59.080726815575325
granite3.3:2b(T),5,3.427,0.8802965820435451,0.8275862068965517,0.5607948816185164,0.4900181488203267,0.9818511796733213,789.7676950998185,1761,230.45453606647754
granite3.3:2b(T),10,5.91,0.8113670782894478,0.7259528130671506,0.6095365158273717,0.5517241379310345,0.8493647912885662,1073.842105263158,2044,181.69917178733635
granite3.3:2b(T),20,4.078,0.07251854210871643,0.038112522686025406,0.05873373416553334,0.030852994555353903,0.047186932849364815,1698.3375680580762,2666,416.46335656156845
granite3.3:2b(T),30,0.44,0.0,0.0,0.0,0.0,0.0,2257.760435571688,3228,5131.273717208382
granite3.3:2b(T),40,0.447,0.0,0.0,0.0,0.0,0.0,2877.760435571688,3848,6437.942808885208
granite3.3:2b(T),50,0.454,0.0,0.0,0.0,0.0,0.0,3584.760435571688,4555,7895.948095972881
granite3.3:8b(N),0,2.605,0.9580450488663202,0.9582577132486388,0.7981560117189896,0.7967332123411979,0.9963702359346642,208.76043557168785,1179,80.13836298337345
granite3.3:8b(N),5,2.01,0.9599025522800477,0.956442831215971,0.8235793042335631,0.8257713248638838,0.9963702359346642,789.7622504537205,1760,392.91654251428884
granite3.3:8b(N),10,1.867,0.9580207041303441,0.9546279491833031,0.810535783659703,0.8076225045372051,0.9963702359346642,1073.7640653357532,2044,575.1280478498946
granite3.3:8b(N),20,0.93,0.952549092292688,0.9491833030852994,0.8020323912395129,0.8021778584392014,0.9927404718693285,1693.75499092559,2664,1821.2419257264407
granite3.3:8b(N),30,0.783,0.947145751738015,0.9401088929219601,0.8058925185637665,0.7967332123411979,0.9981851179673321,2247.760435571688,3218,2870.7029828501763
granite3.3:8b(N),40,0.817,0.9580437944931146,0.9582577132486388,0.8005538969987538,0.7967332123411979,0.9981851179673321,2867.760435571688,3838,3510.1106922542085
granite3.3:8b(N),50,0.79,0.9530554194048045,0.9491833030852994,0.8000561240091196,0.7894736842105263,0.9981851179673321,3574.760435571688,4545,4525.013209584415
granite3.3:8b(T),0,4.761,0.9381436491188232,0.9346642468239564,0.7730379239635138,0.7604355716878403,0.9891107078039928,208.76588021778585,1179,43.849166187310615
granite3.3:8b(T),5,4.78,0.9119932049618011,0.8947368421052632,0.7801530558014813,0.7586206896551724,0.985480943738657,789.7640653357532,1760,165.22260781082701
granite3.3:8b(T),10,7.753,0.9022362635139345,0.8856624319419237,0.7433688716480372,0.7241379310344828,0.9655172413793104,1073.7568058076224,2044,138.49565404457917
granite3.3:8b(T),20,22.967,0.8419122243383924,0.7985480943738656,0.675836221043537,0.6424682395644283,0.9147005444646098,1693.7586206896551,2664,73.74749077762247
granite3.3:8b(T),30,42.993,0.7879510539212589,0.7404718693284936,0.5837140809850397,0.5662431941923775,0.8802177858439202,2247.7368421052633,3217,52.28146075187271
granite3.3:8b(T),40,51.264,0.7448054325254637,0.6842105263157895,0.5631259322395056,0.5390199637023594,0.8511796733212341,2867.7658802177857,3838,55.941125940577905
granite3.3:8b(T),50,47.469,0.7600659940432994,0.7150635208711433,0.537698485997471,0.5208711433756806,0.8929219600725953,3574.7785843920146,4545,75.30764466055773
magistral:24b(N),0,2.727,0.924925719250322,0.8983666061705989,0.6606758406357877,0.6206896551724138,0.969147005444646,208.76950998185117,1179,76.5564759742762
magistral:24b(N),5,2.349,0.9297750845478714,0.9019963702359347,0.8159845941437216,0.7931034482758621,1.0,789.7604355716878,1760,336.2113391109782
magistral:24b(N),10,2.484,0.947219703655042,0.9310344827586207,0.8152651721024208,0.7985480943738656,0.9891107078039928,1073.7604355716878,2044,432.2707067518872
magistral:24b(N),20,2.366,0.9368240847825245,0.9128856624319419,0.7979864405315625,0.778584392014519,0.9872958257713249,1693.7640653357532,2664,715.876612567943
magistral:24b(N),30,2.526,0.9423790102806738,0.9292196007259528,0.7876622045916272,0.7749546279491834,0.9963702359346642,2247.764065335753,3218,889.8511739254764
magistral:24b(N),40,2.791,0.9383378360898228,0.9274047186932849,0.7969577092338694,0.7858439201451906,0.9909255898366606,2867.760435571688,3838,1027.5028432718339
magistral:24b(N),50,2.313,0.9487240086151157,0.9401088929219601,0.8050195375840233,0.7985480943738656,0.9945553539019963,3574.7586206896553,4545,1545.5074019410529
magistral:24b(T),0,54.631,0.9432785186205112,0.941923774954628,0.7830815130147037,0.7676950998185118,0.9963702359346642,208.76406533575317,1179,3.821348050296593
magistral:24b(T),5,93.332,0.9123456351664705,0.9074410163339383,0.7420480486477214,0.7150635208711433,1.0,789.7604355716878,1760,8.461839835980028
magistral:24b(T),10,72.97,0.9387961186866763,0.9382940108892922,0.7846266620246087,0.7731397459165155,0.9981851179673321,1073.7586206896551,2044,14.715069490059683
magistral:24b(T),20,48.819,0.9380483601899211,0.9382940108892922,0.7719409606461654,0.7604355716878403,0.9963702359346642,1693.7568058076224,2664,34.69462311410767
magistral:24b(T),30,35.741,0.9371419042996216,0.9346642468239564,0.7792514152082084,0.7713248638838476,0.9963702359346642,2247.760435571688,3218,62.89025028879125
magistral:24b(T),40,33.868,0.9157429382474754,0.9128856624319419,0.8068469339740133,0.7985480943738656,0.9891107078039928,2867.7658802177857,3838,84.6747927311263
